Store,DayOfWeek,Date,Sales,Customers,Open,Promo,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear,DayOfYear,IsWeekend,IsMonthStart,IsMonthEnd,Month_sin,Month_cos,Dow_sin,Dow_cos,CompetitionOpenMonths,CompetitionDistanceBin,Promo2Active,PromoOpenMonths,Promo_DayOfWeek,Promo_Competition,Promo2_Competition,LogSales,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,StateHoliday_0,StateHoliday_a,StateHoliday_b,StateHoliday_c
623,5,2015-07-31,9636,1045,1,1,1,4080.0,3,2011,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,53.766666666666666,2,1,67.9,5,4080.0,4080.0,9.173365135851288,1,0,0,0,1,0,0,1,0,0,0
624,5,2015-07-31,8847,746,1,1,1,6920.0,9,2011,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,47.63333333333333,3,0,0.0,5,6920.0,0.0,9.087946723762116,1,0,0,0,0,0,1,1,0,0,0
625,5,2015-07-31,6887,702,1,1,1,1170.0,4,2011,1,22,2012,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,52.733333333333334,1,0,43.56666666666667,5,1170.0,0.0,8.837536046107568,1,0,0,0,1,0,0,1,0,0,0
626,5,2015-07-31,12025,974,1,1,1,10740.0,11,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,21.233333333333334,4,0,0.0,5,10740.0,0.0,9.394826251599515,0,0,1,0,0,0,1,1,0,0,0
627,5,2015-07-31,8837,746,1,1,1,3970.0,3,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,65.93333333333334,2,0,0.0,5,3970.0,0.0,9.086815885690685,0,0,1,0,0,0,1,1,0,0,0
628,5,2015-07-31,11777,1091,1,1,1,2180.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,0.0,5,2180.0,0.0,9.373988663504516,1,0,0,0,0,0,1,1,0,0,0
629,5,2015-07-31,6769,590,1,1,0,510.0,7,2014,1,23,2015,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,13.166666666666666,1,0,7.033333333333333,5,510.0,0.0,8.820256365906321,0,0,0,1,1,0,0,1,0,0,0
630,5,2015-07-31,7544,801,1,1,1,1690.0,4,2015,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,4.033333333333333,1,0,0.0,5,1690.0,0.0,8.928640371201949,1,0,0,0,1,0,0,1,0,0,0
631,5,2015-07-31,7428,765,1,1,1,2870.0,0,0,1,35,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,43.56666666666667,5,2870.0,0.0,8.913146539151807,0,0,0,1,0,0,1,1,0,0,0
632,5,2015-07-31,9461,1053,1,1,1,3350.0,2,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,66.86666666666666,2,0,0.0,5,3350.0,0.0,9.155039056191093,1,0,0,0,1,0,0,1,0,0,0
633,5,2015-07-31,6929,530,1,1,0,11640.0,4,2005,1,22,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,125.76666666666667,4,1,55.733333333333334,5,11640.0,11640.0,8.84361509218395,0,0,0,1,1,0,0,1,0,0,0
634,5,2015-07-31,7968,775,1,1,1,18610.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,18610.0,0.0,8.983314293397749,0,0,0,1,1,0,0,1,0,0,0
635,5,2015-07-31,8541,791,1,1,1,27530.0,4,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,16.2,4,0,0.0,5,27530.0,0.0,9.052750451401412,1,0,0,0,1,0,0,1,0,0,0
636,5,2015-07-31,10764,1027,1,1,0,720.0,10,2004,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,131.83333333333334,1,1,67.9,5,720.0,720.0,9.284055409798464,0,0,1,0,1,0,0,1,0,0,0
637,5,2015-07-31,12730,893,1,1,0,9790.0,0,0,1,31,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,80.06666666666666,5,9790.0,0.0,9.451795243061646,0,0,0,1,0,0,1,1,0,0,0
638,5,2015-07-31,8103,624,1,1,0,10170.0,11,2001,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,167.33333333333334,4,0,0.0,5,10170.0,0.0,9.000113045928519,0,0,0,1,1,0,0,1,0,0,0
639,5,2015-07-31,5620,528,1,1,1,7780.0,11,2006,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,106.46666666666667,3,0,0.0,5,7780.0,0.0,8.634264863002075,1,0,0,0,1,0,0,1,0,0,0
640,5,2015-07-31,15013,936,1,1,1,8040.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,3,0,0.0,5,8040.0,0.0,9.616738378132947,0,0,0,1,0,0,1,1,0,0,0
641,5,2015-07-31,6889,567,1,1,1,610.0,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,142.0,1,0,31.366666666666667,5,610.0,0.0,8.837826364007704,1,0,0,0,0,0,1,1,0,0,0
642,5,2015-07-31,3671,420,1,1,1,530.0,4,2005,1,35,2010,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,125.76666666666667,1,0,67.9,5,530.0,0.0,8.20849175174038,0,0,1,0,0,0,1,1,0,0,0
643,5,2015-07-31,13143,1312,1,1,1,230.0,6,2010,1,18,2010,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,62.86666666666667,0,0,67.9,5,230.0,0.0,9.483720659717104,1,0,0,0,1,0,0,1,0,0,0
644,5,2015-07-31,11956,1189,1,1,0,4030.0,12,2004,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,129.8,2,1,55.733333333333334,5,4030.0,4030.0,9.38907215991958,0,0,1,0,1,0,0,1,0,0,0
645,5,2015-07-31,18933,1817,1,1,1,90.0,0,0,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,80.06666666666666,5,90.0,0.0,9.848714526688836,1,0,0,0,1,0,0,1,0,0,0
646,5,2015-07-31,6016,817,1,1,0,620.0,9,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,11.1,1,0,0.0,5,620.0,0.0,8.702344075220351,1,0,0,0,1,0,0,1,0,0,0
647,5,2015-07-31,10460,932,1,1,1,7420.0,4,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,28.366666666666667,3,0,0.0,5,7420.0,0.0,9.25540933534376,1,0,0,0,0,0,1,1,0,0,0
648,5,2015-07-31,7947,620,1,1,1,2130.0,12,2008,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,81.1,2,0,0.0,5,2130.0,0.0,8.980675603671708,0,0,0,1,1,0,0,1,0,0,0
649,5,2015-07-31,5012,486,1,1,1,14570.0,11,2002,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,155.16666666666666,4,0,0.0,5,14570.0,0.0,8.519789817263504,1,0,0,0,1,0,0,1,0,0,0
650,5,2015-07-31,7509,743,1,1,0,1420.0,10,2012,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,34.43333333333333,1,1,19.2,5,1420.0,1420.0,8.92399074475818,1,0,0,0,1,0,0,1,0,0,0
651,5,2015-07-31,8687,992,1,1,1,200.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,200.0,0.0,9.069698042173716,1,0,0,0,1,0,0,1,0,0,0
652,5,2015-07-31,10050,884,1,1,1,20390.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,0.0,5,20390.0,0.0,9.21542741102474,1,0,0,0,1,0,0,1,0,0,0
653,5,2015-07-31,7979,605,1,1,1,7520.0,7,2014,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,13.166666666666666,3,0,80.06666666666666,5,7520.0,0.0,8.984693690443855,0,0,0,1,0,0,1,1,0,0,0
654,5,2015-07-31,8466,770,1,1,1,6930.0,9,2006,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,108.5,3,0,0.0,5,6930.0,0.0,9.043931533642278,0,0,1,0,1,0,0,1,0,0,0
655,5,2015-07-31,11906,861,1,1,1,960.0,11,2012,1,5,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,33.4,1,0,31.366666666666667,5,960.0,0.0,9.384881741451174,0,0,0,1,0,0,1,1,0,0,0
656,5,2015-07-31,4576,465,1,1,1,410.0,4,2009,1,13,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,77.06666666666666,0,1,67.9,5,410.0,410.0,8.428799040653642,0,0,0,1,1,0,0,1,0,0,0
657,5,2015-07-31,9654,919,1,1,1,80.0,1,2006,1,10,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,116.6,0,1,19.2,5,80.0,80.0,9.175231194862615,0,0,1,0,0,0,1,1,0,0,0
658,5,2015-07-31,7323,669,1,1,1,520.0,0,0,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,1,80.06666666666666,5,520.0,520.0,8.898911905794401,0,0,0,1,0,0,1,1,0,0,0
659,5,2015-07-31,6615,690,1,1,1,1590.0,3,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,41.56666666666667,1,0,0.0,5,1590.0,0.0,8.797246236703527,0,0,0,1,1,0,0,1,0,0,0
660,5,2015-07-31,6992,652,1,1,0,1200.0,11,2006,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,106.46666666666667,1,1,19.2,5,1200.0,1200.0,8.852664927703866,1,0,0,0,1,0,0,1,0,0,0
661,5,2015-07-31,7541,570,1,1,1,2140.0,7,2013,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,25.333333333333332,2,0,0.0,5,2140.0,0.0,8.928242677818302,0,0,0,1,0,0,1,1,0,0,0
662,5,2015-07-31,10711,858,1,1,1,1070.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,0,0.0,5,1070.0,0.0,9.279119887371008,0,0,0,1,1,0,0,1,0,0,0
663,5,2015-07-31,8088,949,1,1,1,7860.0,5,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,124.76666666666667,3,0,0.0,5,7860.0,0.0,8.998260393017953,1,0,0,0,0,0,1,1,0,0,0
664,5,2015-07-31,8330,823,1,1,1,1680.0,10,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,119.66666666666667,1,0,0.0,5,1680.0,0.0,9.027738775974909,0,0,0,1,0,0,1,1,0,0,0
665,5,2015-07-31,9455,1365,1,1,1,90.0,12,2012,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,32.4,0,1,55.733333333333334,5,90.0,90.0,9.15440473964588,1,0,0,0,1,0,0,1,0,0,0
666,5,2015-07-31,9706,778,1,1,1,2700.0,0,0,1,9,2011,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,55.733333333333334,5,2700.0,0.0,9.180602553712227,0,0,1,0,0,0,1,1,0,0,0
667,5,2015-07-31,11985,971,1,1,1,2870.0,9,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,2,0,0.0,5,2870.0,0.0,9.391494581018131,0,0,0,1,0,0,1,1,0,0,0
668,5,2015-07-31,11554,1278,1,1,1,1270.0,9,2010,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,59.8,1,0,0.0,5,1270.0,0.0,9.35487352270848,0,0,1,0,1,0,0,1,0,0,0
669,5,2015-07-31,6266,501,1,1,0,17080.0,7,2012,1,31,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,37.5,4,1,31.366666666666667,5,17080.0,17080.0,8.743053050224676,0,0,0,1,1,0,0,1,0,0,0
670,5,2015-07-31,9980,922,1,1,0,2060.0,0,0,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,80.06666666666666,5,2060.0,0.0,9.208438564686587,1,0,0,0,1,0,0,1,0,0,0
671,5,2015-07-31,9063,818,1,1,0,2070.0,2,2008,1,39,2010,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,91.23333333333333,2,1,67.9,5,2070.0,2070.0,9.112065802707843,1,0,0,0,0,0,1,1,0,0,0
672,5,2015-07-31,10145,1437,1,1,1,240.0,9,2002,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,157.2,0,0,0.0,5,240.0,0.0,9.224834818126634,0,0,1,0,1,0,0,1,0,0,0
673,5,2015-07-31,11620,810,1,1,1,15170.0,0,0,1,5,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,0,31.366666666666667,5,15170.0,0.0,9.360569085222874,0,0,0,1,0,0,1,1,0,0,0
674,5,2015-07-31,12593,1387,1,1,1,2640.0,12,2005,1,31,2013,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,117.63333333333334,2,0,31.366666666666667,5,2640.0,0.0,9.440975789048688,1,0,0,0,1,0,0,1,0,0,0
675,5,2015-07-31,4350,421,1,1,1,2100.0,8,2013,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,24.3,2,1,55.733333333333334,5,2100.0,2100.0,8.37816098272068,1,0,0,0,1,0,0,1,0,0,0
676,5,2015-07-31,9974,1943,1,1,1,1410.0,9,2008,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,84.13333333333334,1,0,0.0,5,1410.0,0.0,9.207837241758064,0,1,0,0,0,1,0,1,0,0,0
677,5,2015-07-31,10087,718,1,1,0,1740.0,6,2014,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,14.166666666666666,1,0,80.06666666666666,5,1740.0,0.0,9.219101877644755,0,0,0,1,1,0,0,1,0,0,0
678,5,2015-07-31,11960,1024,1,1,1,3250.0,0,0,1,40,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,1,55.733333333333334,5,3250.0,3250.0,9.389406636049465,0,0,1,0,1,0,0,1,0,0,0
679,5,2015-07-31,11868,1188,1,1,1,4140.0,9,2012,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,2,0,0.0,5,4140.0,0.0,9.381685238056505,1,0,0,0,1,0,0,1,0,0,0
680,5,2015-07-31,7144,887,1,1,1,170.0,0,0,1,35,2012,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,43.56666666666667,5,170.0,0.0,8.874168090363968,0,0,1,0,1,0,0,1,0,0,0
681,5,2015-07-31,4833,564,1,1,1,620.0,0,0,1,1,2014,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,0,19.2,5,620.0,0.0,8.483429561263428,1,0,0,0,0,0,1,1,0,0,0
682,5,2015-07-31,13979,2013,1,1,1,150.0,9,2006,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,108.5,0,0,0.0,5,150.0,0.0,9.5453830157878,0,1,0,0,1,0,0,1,0,0,0
683,5,2015-07-31,10439,981,1,1,1,2850.0,7,2014,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,13.166666666666666,2,0,0.0,5,2850.0,0.0,9.25339986143663,1,0,0,0,1,0,0,1,0,0,0
684,5,2015-07-31,10159,790,1,1,0,680.0,0,0,1,22,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,1,43.56666666666667,5,680.0,680.0,9.226213721132472,0,0,0,1,0,0,1,1,0,0,0
685,5,2015-07-31,7633,685,1,1,1,650.0,11,2013,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,21.233333333333334,1,1,80.06666666666666,5,650.0,650.0,8.940367233305174,1,0,0,0,1,0,0,1,0,0,0
686,5,2015-07-31,7542,824,1,1,1,20050.0,4,2002,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,162.3,4,0,0.0,5,20050.0,0.0,8.928375259853631,1,0,0,0,1,0,0,1,0,0,0
687,5,2015-07-31,10471,818,1,1,1,2770.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,0,0.0,5,2770.0,0.0,9.256460307589736,0,0,0,1,0,0,1,1,0,0,0
688,5,2015-07-31,5107,469,1,1,1,18760.0,8,2015,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,4,1,55.733333333333334,5,18760.0,18760.0,8.53856321715243,1,0,0,0,1,0,0,1,0,0,0
689,5,2015-07-31,7729,785,1,1,1,15040.0,10,2004,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,131.83333333333334,4,0,0.0,5,15040.0,0.0,8.952864141581468,0,0,0,1,1,0,0,1,0,0,0
690,5,2015-07-31,7070,898,1,1,1,100.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,100.0,0.0,8.863757191604241,1,0,0,0,1,0,0,1,0,0,0
691,5,2015-07-31,9780,668,1,1,1,3030.0,0,0,1,37,2009,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,1,80.06666666666666,5,3030.0,3030.0,9.188197007290492,0,0,0,1,0,0,1,1,0,0,0
692,5,2015-07-31,7496,801,1,1,1,40.0,8,2001,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,170.4,0,0,0.0,5,40.0,0.0,8.922258219503062,1,0,0,0,1,0,0,1,0,0,0
693,5,2015-07-31,8040,571,1,1,1,450.0,0,0,1,40,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,1,55.733333333333334,5,450.0,450.0,8.99230873254815,0,0,0,1,1,0,0,1,0,0,0
694,5,2015-07-31,10257,893,1,1,0,460.0,11,2012,1,40,2014,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,33.4,0,1,19.2,5,460.0,460.0,9.235813167949214,1,0,0,0,0,0,1,1,0,0,0
695,5,2015-07-31,6695,565,1,1,1,550.0,7,2011,1,1,2012,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,49.7,1,1,43.56666666666667,5,550.0,550.0,8.80926561216931,1,0,0,0,1,0,0,1,0,0,0
696,5,2015-07-31,14308,1277,1,1,1,430.0,0,0,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,0,0.0,5,430.0,0.0,9.568643988906736,1,0,0,0,0,0,1,1,0,0,0
697,5,2015-07-31,14464,1150,1,1,1,3780.0,0,0,1,40,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,2,1,55.733333333333334,5,3780.0,3780.0,9.579487217410236,0,0,0,1,1,0,0,1,0,0,0
698,5,2015-07-31,18308,1974,1,1,1,1790.0,5,2011,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,51.733333333333334,1,0,0.0,5,1790.0,0.0,9.815148021212604,1,0,0,0,1,0,0,1,0,0,0
699,5,2015-07-31,11449,1219,1,1,1,180.0,0,0,1,5,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,0,1,31.366666666666667,5,180.0,180.0,9.345745008982385,1,0,0,0,1,0,0,1,0,0,0
700,5,2015-07-31,5849,646,1,1,1,830.0,0,0,1,27,2013,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.0,1,1,31.366666666666667,5,830.0,830.0,8.674196940225903,1,0,0,0,0,0,1,1,0,0,0
701,5,2015-07-31,8547,755,1,1,0,1450.0,3,2012,1,14,2011,"Jan,Apr,Jul,Oct",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,41.56666666666667,1,1,55.733333333333334,5,1450.0,1450.0,9.053452616439039,0,0,0,1,1,0,0,1,0,0,0
702,5,2015-07-31,6268,488,1,1,0,8550.0,9,2001,1,45,2009,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,169.36666666666667,3,0,80.06666666666666,5,8550.0,0.0,8.743372131273969,1,0,0,0,1,0,0,1,0,0,0
703,5,2015-07-31,3648,358,1,1,1,80.0,6,2005,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,123.73333333333333,0,0,0.0,5,80.0,0.0,8.202208436436448,1,0,0,0,1,0,0,1,0,0,0
704,5,2015-07-31,12620,1184,1,1,1,1910.0,4,2009,0,0,0,None,2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,77.06666666666666,1,0,0.0,5,1910.0,0.0,9.44311737225863,0,0,0,1,0,0,1,1,0,0,0
705,5,2015-07-31,12450,1185,1,1,1,4140.0,9,2012,1,18,2011,"Feb,May,Aug,Nov",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,35.43333333333333,2,0,55.733333333333334,5,4140.0,0.0,9.429556219952413,1,0,0,0,1,0,0,1,0,0,0
706,5,2015-07-31,7797,630,1,1,0,7830.0,9,2014,1,10,2014,"Mar,Jun,Sept,Dec",2015,7,31,31,212,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,11.1,3,0,19.2,5,7830.0,0.0,8.961622569542543,0,0,0,1,1,0,0,1,0,0,0
